date,open,high,low,close,tick_volume,spread,real_volume
2009-05-05,1.50346,1.5160900000000002,1.4982,1.5060799999999999,59579,20,0
2009-05-06,1.5061,1.51494,1.49911,1.51179,61120,20,0
2009-05-07,1.51178,1.51952,1.49424,1.50281,60282,20,0
2009-05-08,1.50277,1.52466,1.49672,1.52331,50131,20,0
2009-05-11,1.52276,1.5245,1.5065,1.51125,42847,20,0
2009-05-12,1.51126,1.5352000000000001,1.50725,1.52678,49794,20,0
2009-05-13,1.52677,1.5330599999999999,1.5084499999999998,1.51531,59066,20,0
2009-05-14,1.51481,1.5245600000000001,1.50575,1.5215100000000001,51664,20,0
2009-05-15,1.52152,1.52867,1.51326,1.51788,60768,20,0
2009-05-18,1.5171999999999999,1.5348000000000002,1.5116,1.5337,56440,20,0
2009-05-19,1.5337,1.5522,1.5293999999999999,1.5473,68124,20,0
2009-05-20,1.5472000000000001,1.5791,1.5447,1.5737999999999999,69423,20,0
2009-05-21,1.5737999999999999,1.5889,1.5514999999999999,1.5849,76673,20,0
2009-05-22,1.5849,1.5941999999999998,1.5756000000000001,1.593,82528,20,0
2009-05-25,1.5929,1.5937000000000001,1.5834000000000001,1.5918,31936,20,0
2009-05-26,1.5918,1.5968,1.5777,1.5928,87533,20,0
2009-05-27,1.5929,1.6084,1.5925,1.5960999999999999,103795,20,0
2009-05-28,1.5958999999999999,1.6012,1.5853000000000002,1.593,103162,20,0
2009-05-29,1.5931,1.6196000000000002,1.5917,1.6188,95659,20,0
2009-06-01,1.6181999999999999,1.6495,1.6162,1.6439,102171,20,0
2009-06-02,1.6439,1.6595,1.6322999999999999,1.6583,102524,20,0
2009-06-03,1.6583,1.6661000000000001,1.6242,1.6295,117423,20,0
2009-06-04,1.6297000000000001,1.6432,1.6092,1.6137000000000001,118618,20,0
2009-06-05,1.6137000000000001,1.624,1.5941,1.5979,107154,20,0
2009-06-08,1.5953,1.6101,1.5802,1.6042,93486,20,0
2009-06-09,1.6045,1.6359,1.5985,1.6314,99724,20,0
2009-06-10,1.6315,1.6471,1.624,1.6343,111331,20,0
2009-06-11,1.6343,1.6617,1.634,1.6572,102822,20,0
2009-06-12,1.6572,1.6596,1.6347,1.6442999999999999,44891,20,0
2009-06-15,1.6425,1.6442999999999999,1.6242,1.6303999999999998,27407,20,0
2009-06-16,1.6303,1.6508,1.621,1.6395,32608,20,0
2009-06-17,1.6396,1.6482999999999999,1.6219999999999999,1.6389,23003,20,0
2009-06-18,1.639,1.6469,1.6188,1.6341,23584,20,0
2009-06-19,1.6341999999999999,1.6561,1.6305,1.6494,20222,20,0
2009-06-22,1.6505999999999998,1.6515,1.6320999999999999,1.6343999999999999,19591,20,0
2009-06-23,1.6343,1.6474,1.6209,1.645,25285,20,0
2009-06-24,1.6449,1.6602000000000001,1.637,1.6411,28413,20,0
2009-06-25,1.6412,1.6468,1.6232,1.6378599999999999,56423,20,0
2009-06-26,1.63784,1.65586,1.63644,1.65244,88096,20,0
2009-06-29,1.65011,1.6585299999999998,1.64279,1.65556,76806,20,0
2009-06-30,1.6555499999999999,1.67427,1.64216,1.6463999999999999,94299,20,0
2009-07-01,1.64638,1.65434,1.63839,1.64846,71207,20,0
2009-07-02,1.6484,1.64989,1.6324,1.6338,60093,20,0
2009-07-03,1.634,1.6429,1.6303,1.6332,13468,20,0
2009-07-06,1.6282999999999999,1.6328,1.6095000000000002,1.6272,21753,20,0
2009-07-07,1.6271,1.6295,1.6118000000000001,1.6127,22430,20,0
2009-07-08,1.6126,1.6138,1.5985,1.6053,24395,20,0
2009-07-09,1.6054,1.638,1.6028,1.6339000000000001,24866,20,0
2009-07-10,1.6338,1.6341,1.6155,1.6211,22549,20,0
2009-07-13,1.6183,1.6242,1.6034000000000002,1.6242,22701,20,0
2009-07-14,1.6242999999999999,1.6343999999999999,1.6228,1.6324999999999998,27904,20,0
2009-07-15,1.6322999999999999,1.6467,1.6301999999999999,1.6421999999999999,20236,20,0
2009-07-16,1.6423,1.6481,1.6356000000000002,1.6441,20752,20,0
2009-07-17,1.6440000000000001,1.6441,1.6266,1.6335,19774,20,0
2009-07-20,1.6362,1.6557,1.6359,1.6547,21514,20,0
2009-07-21,1.6545999999999998,1.6552,1.6383999999999999,1.645,20764,20,0
2009-07-22,1.6451,1.6505,1.6311,1.6461000000000001,20539,20,0
2009-07-23,1.646,1.6583999999999999,1.6434,1.6487,20545,20,0
2009-07-24,1.6486,1.6543,1.6391,1.6423999999999999,16715,20,0
2009-07-27,1.6448,1.6524,1.6381999999999999,1.6491,14880,20,0
2009-07-28,1.649,1.6556,1.6391,1.6425999999999998,14569,20,0
2009-07-29,1.6427,1.6469,1.6347,1.6368,19043,20,0
2009-07-30,1.6369,1.6526,1.634,1.6493,17098,20,0
2009-07-31,1.6497000000000002,1.6732,1.6474,1.6712,15208,20,0
2009-08-03,1.6861000000000002,1.6985999999999999,1.6818,1.6938,9472,20,0
2009-08-04,1.6939,1.7004000000000001,1.6888999999999998,1.6934,16644,20,0
2009-08-05,1.6935,1.7043,1.6902,1.6993,18071,20,0
2009-08-06,1.6994,1.7031,1.6752,1.6777,17787,20,0
2009-08-07,1.6776,1.6835,1.6652,1.6683,16548,20,0
2009-08-10,1.6682000000000001,1.6718,1.6431,1.6486,16819,20,0
2009-08-11,1.6482,1.6522000000000001,1.6432,1.6478000000000002,14742,20,0
2009-08-12,1.6479,1.6560000000000001,1.6392,1.6493,17535,20,0
2009-08-13,1.6495,1.6663999999999999,1.6484999999999999,1.657,16964,20,0
2009-08-14,1.6569,1.6608,1.6484999999999999,1.6543,14688,20,0
2009-08-17,1.6505,1.6519,1.6276000000000002,1.6334,16265,20,0
2009-08-18,1.6333,1.6587,1.6326,1.6559,12683,20,0
2009-08-19,1.6558000000000002,1.6593,1.6376,1.6538,17344,20,0
2009-08-20,1.6537,1.6606,1.6451,1.6502,14027,20,0
2009-08-21,1.6503,1.6623999999999999,1.642,1.6507,14499,20,0
2009-08-24,1.6503999999999999,1.6545,1.6393,1.6414,10733,20,0
2009-08-25,1.6413,1.6444,1.6331,1.6343999999999999,13866,20,0
2009-08-26,1.6345,1.6354,1.616,1.6232,14672,20,0
2009-08-27,1.6231,1.6303,1.6154,1.627,14904,20,0
2009-08-28,1.6271,1.6377000000000002,1.6258,1.627,13066,20,0
2009-08-31,1.6267,1.633,1.6183999999999998,1.6286,11409,20,0
2009-09-01,1.6284,1.6373,1.6113,1.6152,60886,20,0
2009-09-02,1.6153,1.6298,1.6114000000000002,1.6265,59558,20,0
2009-09-03,1.6265,1.6411,1.6236000000000002,1.6331,54670,20,0
2009-09-04,1.6331,1.6409,1.6284999999999998,1.6391,48249,20,0
2009-09-07,1.6393,1.6440000000000001,1.6326,1.634,36907,20,0
2009-09-08,1.6341,1.6585,1.6322,1.65,54435,20,0
2009-09-09,1.65,1.6591,1.6454,1.6545999999999998,34338,20,0
2009-09-10,1.6547,1.6686,1.6480000000000001,1.6655,12838,20,0
2009-09-11,1.6656,1.6741000000000001,1.6643,1.6655,13023,20,0
2009-09-14,1.6684,1.6684,1.6521,1.6578,12662,20,0
2009-09-15,1.6577,1.6657,1.6402999999999999,1.6486,13426,20,0
2009-09-16,1.6484999999999999,1.6533,1.6432,1.6482,13378,20,0
2009-09-17,1.6481,1.6566999999999998,1.6425,1.6447,13546,20,0
2009-09-18,1.6446,1.6453,1.623,1.627,13088,20,0
2009-09-21,1.6216,1.6263999999999998,1.6133,1.6207,11673,20,0
2009-09-22,1.6208,1.6394,1.6208,1.6354,12551,20,0
2009-09-23,1.6353,1.6467,1.6324,1.6326,15581,20,0
2009-09-24,1.6324,1.6385999999999998,1.6021999999999998,1.6061,16357,20,0
2009-09-25,1.6061999999999999,1.6061999999999999,1.5916000000000001,1.5949,15880,20,0
2009-09-28,1.5967,1.5968,1.577,1.5878999999999999,15793,20,0
2009-09-29,1.588,1.5988,1.5824,1.5958,16354,20,0
2009-09-30,1.5957,1.6125,1.5944,1.6006,17077,20,0
2009-10-02,1.5941999999999998,1.5954000000000002,1.5806,1.5945,14275,20,0
2009-10-05,1.5927,1.6023,1.5901999999999998,1.5933000000000002,11543,20,0
2009-10-06,1.5932,1.6046,1.5876000000000001,1.5912,33372,20,0
2009-10-07,1.5913,1.5971,1.5857999999999999,1.5957,13896,20,0
2009-10-08,1.5955,1.6115,1.5949,1.6067,14724,20,0
2009-10-09,1.6068,1.6072,1.5825,1.5844,13848,20,0
2009-10-12,1.5856,1.5882,1.5728,1.58,10761,20,0
2009-10-13,1.5798999999999999,1.5937999999999999,1.5708,1.5917,14579,20,0
2009-10-14,1.592,1.6024,1.5901999999999998,1.6002,14149,20,0
2009-10-15,1.6000999999999999,1.6298,1.5993,1.626,13967,20,0
2009-10-16,1.6259000000000001,1.6398000000000001,1.6252,1.6355,14528,20,0
2009-10-19,1.6313,1.6434,1.6240999999999999,1.6423999999999999,12470,20,0
2009-10-20,1.6423,1.6488,1.6328,1.6385,13452,20,0
2009-10-21,1.6385999999999998,1.6636,1.6346,1.659,13827,20,0
2009-10-22,1.6591,1.6637,1.6486,1.6616,12942,20,0
2009-10-23,1.6615,1.6692,1.6299000000000001,1.6305,14588,20,0
2009-10-26,1.6317,1.6395,1.6251,1.6320999999999999,11539,20,0
2009-10-27,1.6322,1.6438000000000001,1.6284999999999998,1.6373,14200,20,0
2009-10-28,1.6374,1.6461999999999999,1.6286,1.639,14171,20,0
2009-10-29,1.6391,1.6602999999999999,1.6338,1.6561,13423,20,0
2009-10-30,1.65606,1.6577600000000001,1.64089,1.6448800000000001,61605,20,0
2009-11-02,1.6392799999999998,1.6477,1.63287,1.64025,64794,17,0
2009-11-03,1.64022,1.64542,1.6261700000000001,1.64211,61711,22,0
2009-11-04,1.64215,1.65965,1.6400299999999999,1.6560700000000002,61814,20,0
2009-11-05,1.65613,1.66351,1.64656,1.65775,61956,15,0
2009-11-06,1.65773,1.66333,1.6516899999999999,1.6610200000000002,51049,20,0
2009-11-09,1.6646,1.68414,1.66154,1.67621,55108,15,0
2009-11-10,1.67832,1.67873,1.6601,1.67373,59495,28,0
2009-11-11,1.67371,1.67967,1.65354,1.6580300000000001,62260,21,0
2009-11-12,1.65798,1.66247,1.6514799999999998,1.65808,65473,19,0
2009-11-13,1.65807,1.6705299999999998,1.6574200000000001,1.66724,53968,18,0
2009-11-16,1.6710099999999999,1.6875200000000001,1.6669,1.68225,58134,21,0
2009-11-17,1.6822599999999999,1.68738,1.67563,1.6802899999999998,65908,19,0
2009-11-18,1.68031,1.68445,1.6713900000000002,1.67422,59186,19,0
2009-11-19,1.67421,1.6745700000000001,1.66056,1.66525,62593,21,0
2009-11-20,1.66527,1.66743,1.64598,1.65018,60427,22,0
2009-11-23,1.64757,1.66472,1.64751,1.6609500000000001,55122,20,0
2009-11-24,1.66094,1.66177,1.64968,1.65793,61001,20,0
2009-11-25,1.6579700000000002,1.67447,1.6576499999999998,1.6698499999999998,55792,21,0
2009-11-26,1.66984,1.67248,1.64665,1.64987,52062,21,0
2009-11-27,1.64988,1.65104,1.62711,1.64995,63819,18,0
2009-11-30,1.65251,1.65918,1.6379899999999998,1.6446800000000001,63524,20,0
2009-12-01,1.64473,1.6646,1.6391200000000001,1.6606100000000001,57009,15,0
2009-12-02,1.66066,1.66944,1.65496,1.66403,52811,20,0
2009-12-03,1.66408,1.67206,1.65283,1.6534,51616,20,0
2009-12-04,1.65348,1.6671399999999998,1.64215,1.64733,55341,19,0
2009-12-07,1.64628,1.65154,1.63131,1.64544,68410,16,0
2009-12-08,1.64542,1.6476,1.62551,1.62673,78588,19,0
2009-12-09,1.62676,1.63708,1.61669,1.62866,71040,20,0
2009-12-10,1.62867,1.6345399999999999,1.62142,1.6282299999999998,56785,20,0
2009-12-11,1.62824,1.63374,1.6197,1.62605,50629,20,0
2009-12-14,1.6221,1.63239,1.61896,1.6298599999999999,51945,20,0
2009-12-15,1.6299000000000001,1.63178,1.62051,1.6267200000000002,48179,20,0
2009-12-16,1.62669,1.64087,1.62306,1.6327500000000001,50757,24,0
2009-12-17,1.63274,1.63399,1.60789,1.61618,54861,20,0
2009-12-18,1.61619,1.62462,1.60497,1.61558,50679,20,0
2009-12-21,1.61163,1.6162,1.60278,1.60481,45575,20,0
2009-12-22,1.60432,1.6097000000000001,1.59195,1.59599,46335,20,0
2009-12-23,1.5960299999999998,1.5990799999999998,1.59219,1.5958299999999999,41865,24,0
2009-12-24,1.59584,1.60198,1.59257,1.5945399999999998,25543,25,0
2009-12-28,1.59442,1.60114,1.59301,1.59984,28682,30,0
2009-12-29,1.59985,1.6064699999999998,1.5864099999999999,1.58999,41500,20,0
2009-12-30,1.58996,1.6091199999999999,1.58294,1.60714,43432,20,0
2009-12-31,1.60717,1.6232199999999999,1.60465,1.61443,35682,25,0
2010-01-04,1.6120999999999999,1.6238000000000001,1.60554,1.60877,55538,23,0
2010-01-05,1.6087500000000001,1.6151,1.59633,1.59851,56438,22,0
2010-01-06,1.59849,1.60609,1.59361,1.60076,56201,20,0
2010-01-07,1.60086,1.60574,1.58961,1.5925799999999999,51772,20,0
2010-01-08,1.5925500000000001,1.61093,1.5914700000000002,1.60212,41803,20,0
2010-01-11,1.60585,1.6192,1.60585,1.61131,52033,20,0
2010-01-12,1.6113499999999998,1.61931,1.60623,1.61676,53984,21,0
2010-01-13,1.61674,1.63055,1.61356,1.6271200000000001,57318,20,0
2010-01-14,1.62816,1.6344699999999999,1.6249500000000001,1.63365,51906,20,0
2010-01-15,1.63368,1.63536,1.62096,1.6262699999999999,58999,20,0
2010-01-18,1.627,1.63775,1.62497,1.63462,47608,20,0
2010-01-19,1.63466,1.64561,1.63114,1.6361400000000001,60846,20,0
2010-01-20,1.63619,1.6369500000000001,1.62433,1.6296,64418,20,0
2010-01-21,1.62957,1.63107,1.61247,1.61948,66637,23,0
2010-01-22,1.61943,1.62828,1.60777,1.61121,61819,20,0
2010-01-25,1.6106,1.6258599999999999,1.60956,1.62453,54257,20,0
2010-01-26,1.62454,1.6267200000000002,1.60927,1.61496,60410,20,0
2010-01-27,1.61493,1.62432,1.61068,1.6177000000000001,62252,22,0
2010-01-28,1.6176599999999999,1.6274600000000001,1.61121,1.61231,61642,20,0
2010-01-29,1.6122999999999998,1.61782,1.59781,1.5982699999999999,59743,20,0
2010-02-01,1.59464,1.5977700000000001,1.585,1.5962800000000001,57773,22,0
2010-02-02,1.59634,1.59937,1.59026,1.59765,51409,22,0
2010-02-03,1.59758,1.6068099999999998,1.5876000000000001,1.59008,52332,20,0
2010-02-04,1.5900400000000001,1.5917599999999998,1.57304,1.57663,57922,22,0
2010-02-05,1.5766,1.57747,1.55582,1.5639699999999999,63853,20,0
2010-02-08,1.55973,1.5658400000000001,1.5534,1.5589499999999998,56641,23,0
2010-02-09,1.55888,1.57454,1.55616,1.57096,61637,23,0
2010-02-10,1.5705900000000002,1.5763099999999999,1.55708,1.55975,59181,20,0
2010-02-11,1.5596,1.57157,1.55594,1.5694,58754,22,0
2010-02-12,1.5694,1.57399,1.5581,1.56997,59323,20,0
2010-02-15,1.56651,1.57192,1.5612,1.5666,35786,20,0
2010-02-16,1.5665900000000001,1.57939,1.56267,1.57839,52638,20,0
2010-02-17,1.57839,1.5814599999999999,1.56658,1.56806,55594,20,0
2010-02-18,1.56812,1.5686499999999999,1.54732,1.54818,59207,20,0
2010-02-19,1.54817,1.54932,1.53501,1.54725,61307,20,0
2010-02-22,1.54547,1.55196,1.54301,1.54812,50118,15,0
2010-02-23,1.54817,1.55745,1.5392700000000001,1.54346,60886,15,0
2010-02-24,1.54346,1.54755,1.5385900000000001,1.5407899999999999,57202,15,0
2010-02-25,1.5407899999999999,1.5420500000000001,1.51895,1.52568,60283,18,0
2010-02-26,1.52572,1.5318800000000001,1.51518,1.52351,61899,15,0
2010-03-01,1.51539,1.52027,1.47838,1.49962,64632,15,0
2010-03-02,1.49966,1.4996800000000001,1.48538,1.49611,62623,20,0
2010-03-03,1.49613,1.5128599999999999,1.49589,1.50976,60967,15,0
2010-03-04,1.50976,1.51356,1.50053,1.50255,56105,15,0
2010-03-05,1.5025300000000001,1.5165600000000001,1.49919,1.5137399999999999,49163,15,0
2010-03-08,1.51311,1.51949,1.50301,1.50536,46958,17,0
2010-03-09,1.5052699999999999,1.5052699999999999,1.49353,1.49999,49183,19,0
2010-03-10,1.50007,1.50153,1.48721,1.49825,45987,21,0
2010-03-11,1.49825,1.50688,1.49455,1.50672,43796,20,0
2010-03-12,1.5067,1.52165,1.50259,1.52031,44364,22,0
2010-03-15,1.5175800000000002,1.52057,1.50191,1.50446,48605,21,0
2010-03-16,1.50447,1.52579,1.49771,1.52321,52503,21,0
2010-03-17,1.52322,1.53816,1.52082,1.53185,52443,15,0
2010-03-18,1.53185,1.53274,1.52162,1.52501,49554,20,0
2010-03-19,1.52503,1.52549,1.49886,1.5012400000000001,44445,20,0
2010-03-22,1.49935,1.51077,1.49311,1.5098,54742,20,0
2010-03-23,1.50973,1.51113,1.4972400000000001,1.50329,55062,20,0
2010-03-24,1.50329,1.50345,1.4852699999999999,1.4886,55087,18,0
2010-03-25,1.48864,1.49993,1.47983,1.48109,49472,21,0
2010-03-26,1.4812,1.49231,1.4806300000000001,1.48945,53031,21,0
2010-03-29,1.4954,1.5017800000000001,1.48913,1.49775,45990,21,0
2010-03-30,1.49775,1.5125,1.49737,1.50704,48656,22,0
2010-03-31,1.50699,1.52032,1.50424,1.51769,53681,20,0
2010-04-01,1.5177100000000001,1.5297399999999999,1.5171700000000001,1.52957,50449,19,0
2010-04-02,1.52959,1.52966,1.51816,1.5206300000000001,26246,18,0
2010-04-05,1.52658,1.5318100000000001,1.52229,1.52871,28026,18,0
2010-04-06,1.52873,1.5305900000000001,1.51282,1.52633,49760,21,0
2010-04-07,1.5264199999999999,1.52848,1.5138099999999999,1.52352,47935,20,0
2010-04-08,1.52342,1.5280200000000002,1.5140799999999999,1.52792,47456,15,0
2010-04-09,1.52792,1.53901,1.5266600000000001,1.53673,48700,18,0
2010-04-12,1.54378,1.5485,1.5351599999999999,1.5360399999999998,49938,18,0
2010-04-13,1.53599,1.5448300000000001,1.53356,1.53777,47669,20,0
2010-04-14,1.5377399999999999,1.54898,1.5371000000000001,1.54667,49968,17,0
2010-04-15,1.5467,1.55218,1.5385,1.54722,51998,18,0
2010-04-16,1.54726,1.54803,1.5358800000000001,1.5361500000000001,50708,23,0
2010-04-19,1.5290599999999999,1.53413,1.51912,1.53338,51105,20,0
2010-04-20,1.53339,1.54317,1.52891,1.53784,48144,18,0
2010-04-21,1.5377999999999998,1.54385,1.53315,1.5408300000000001,51047,20,0
2010-04-22,1.5408,1.54717,1.53418,1.53863,57904,21,0
2010-04-23,1.53874,1.5396100000000001,1.52946,1.5375,57008,21,0
2010-04-26,1.5386,1.54968,1.5373,1.5455299999999998,54496,17,0
2010-04-27,1.54552,1.54828,1.52251,1.52453,58004,18,0
2010-04-28,1.52481,1.5287,1.51251,1.52028,64781,17,0
2010-04-29,1.52026,1.53433,1.5142,1.5337,58344,15,0
2010-04-30,1.53369,1.5389300000000001,1.52528,1.52708,53161,17,0
2010-05-03,1.5312000000000001,1.53145,1.52104,1.5235400000000001,42776,15,0
2010-05-04,1.52352,1.5263900000000001,1.5089700000000001,1.5133299999999998,57340,18,0
2010-05-05,1.5133299999999998,1.51723,1.5067599999999999,1.51032,63374,15,0
2010-05-06,1.5103499999999999,1.5146600000000001,1.47139,1.47766,80705,18,0
2010-05-07,1.47764,1.49342,1.44751,1.48026,103699,22,0
2010-05-10,1.48384,1.50534,1.4760900000000001,1.48552,89560,21,0
2010-05-11,1.48532,1.50033,1.47197,1.4926599999999999,84571,18,0
2010-05-12,1.49265,1.50434,1.48182,1.48281,72094,21,0
2010-05-13,1.4828700000000001,1.4916,1.45718,1.4595799999999999,60959,15,0
2010-05-14,1.45956,1.4638200000000001,1.44949,1.45346,70255,21,0
2010-05-17,1.45244,1.45408,1.42509,1.4485000000000001,140643,24,0
2010-05-18,1.44846,1.45172,1.42755,1.42801,70431,20,0
2010-05-19,1.428,1.4465,1.42362,1.4453,46350,23,0
2010-05-20,1.445,1.44586,1.42323,1.43509,48652,24,0
2010-05-21,1.43513,1.4495,1.43173,1.44587,70286,25,0
2010-05-24,1.44651,1.45273,1.4351099999999999,1.44032,62760,23,0
2010-05-25,1.44045,1.44474,1.42584,1.44315,60106,23,0
2010-05-26,1.44315,1.44417,1.43303,1.43753,56179,20,0
2010-05-27,1.43765,1.46058,1.43722,1.45648,69035,24,0
2010-05-28,1.45645,1.46092,1.44341,1.44562,65788,19,0
2010-05-31,1.44308,1.45468,1.44266,1.45361,45658,16,0
2010-06-01,1.45356,1.47193,1.44384,1.46411,73409,21,0
2010-06-02,1.4641,1.4769,1.45529,1.46537,76808,20,0
2010-06-03,1.4653800000000001,1.47418,1.45856,1.46189,62478,10,1010950000
2010-06-04,1.46192,1.46805,1.44525,1.44537,60841,17,0
2010-06-07,1.44183,1.45613,1.4387699999999999,1.44685,69966,20,0
2010-06-08,1.44686,1.45274,1.43456,1.4452099999999999,66974,20,0
2010-06-09,1.44522,1.46072,1.43954,1.45365,58351,19,0
2010-06-10,1.45365,1.47172,1.45084,1.4696799999999999,69943,21,0
2010-06-11,1.4696500000000001,1.4757799999999999,1.4503599999999999,1.455,82832,21,0
2010-06-14,1.45535,1.48078,1.4550100000000001,1.47342,61462,15,0
2010-06-15,1.47342,1.48361,1.4681899999999999,1.48008,98843,11,49735900000
2010-06-16,1.48027,1.48542,1.4705300000000001,1.4717500000000001,58495,12,0
2010-06-17,1.47179,1.48365,1.46445,1.48121,62273,21,0
2010-06-18,1.48133,1.48852,1.47705,1.48223,53132,20,0
2010-06-21,1.48575,1.49352,1.47377,1.47614,67713,20,0
2010-06-22,1.47617,1.48577,1.46866,1.48031,59149,21,0
2010-06-23,1.48033,1.4972400000000001,1.48019,1.49572,47307,21,0
2010-06-24,1.49566,1.50102,1.49151,1.49217,62855,20,0
2010-06-25,1.49223,1.50756,1.48557,1.5060099999999998,52003,15,0
2010-06-28,1.5053800000000002,1.5128,1.50171,1.50955,48368,20,0
2010-06-29,1.50955,1.5119500000000001,1.5011299999999999,1.50582,49558,20,0
2010-06-30,1.50591,1.5072299999999998,1.49326,1.49393,60141,15,0
2010-07-01,1.49395,1.51892,1.4873,1.51665,59586,14,0
2010-07-02,1.51665,1.5228199999999998,1.51498,1.51938,49932,15,0
2010-07-05,1.5194,1.51978,1.5089299999999999,1.51341,28766,15,0
2010-07-06,1.51335,1.52263,1.5080900000000002,1.51491,44950,15,0
2010-07-07,1.51488,1.5218,1.50806,1.51784,45077,15,0
2010-07-08,1.51782,1.52401,1.5101499999999999,1.5161,44706,8,0
2010-07-09,1.51583,1.5203600000000002,1.505,1.50627,37233,11,0
2010-07-12,1.50617,1.50849,1.49478,1.5025300000000001,39596,13,0
2010-07-13,1.50255,1.5191599999999998,1.49638,1.51791,110818,8,75717770000
2010-07-14,1.51782,1.5295800000000002,1.51725,1.52674,44707,15,0
2010-07-15,1.52671,1.54706,1.52355,1.54451,46739,15,0
2010-07-16,1.54453,1.5446499999999999,1.52783,1.52995,44176,17,0
2010-07-19,1.52885,1.53505,1.52027,1.52308,44221,15,0
2010-07-20,1.52309,1.53095,1.5153400000000001,1.5276100000000001,46330,17,0
2010-07-21,1.52762,1.53335,1.51235,1.51676,47195,15,0
2010-07-22,1.51675,1.5295,1.5149599999999999,1.5255800000000002,45373,17,0
2010-07-23,1.52557,1.54484,1.52556,1.54253,48536,17,0
2010-07-26,1.54136,1.55187,1.54091,1.54826,40290,17,0
2010-07-27,1.5482200000000002,1.5598999999999998,1.5442399999999998,1.5594999999999999,44939,17,0
2010-07-28,1.55951,1.56385,1.55469,1.5588,44906,15,0
2010-07-29,1.55883,1.5660699999999999,1.55789,1.561,42580,15,0
2010-07-30,1.561,1.572,1.55511,1.5687799999999998,44846,18,0
2010-08-02,1.5725,1.59062,1.56949,1.5886900000000002,39327,16,0
2010-08-03,1.58863,1.5966900000000002,1.58608,1.59456,38801,17,0
2010-08-04,1.59458,1.59627,1.58561,1.58854,39089,18,0
2010-08-05,1.58856,1.59231,1.58196,1.58865,37501,18,0
2010-08-06,1.5887,1.5997,1.5839400000000001,1.59406,36174,15,0
2010-08-09,1.59849,1.5993,1.5889799999999998,1.59012,31088,15,0
2010-08-10,1.5901,1.59077,1.57099,1.58465,46860,17,0
2010-08-11,1.58486,1.58594,1.5614,1.56396,51480,20,0
2010-08-12,1.56398,1.57118,1.5561,1.55754,44936,19,0
2010-08-13,1.5572300000000001,1.56778,1.55693,1.55897,40647,17,0
2010-08-16,1.5588,1.5701100000000001,1.55348,1.56541,42084,17,0
2010-08-17,1.56541,1.56942,1.55515,1.55742,44564,16,0
2010-08-18,1.55742,1.56868,1.54977,1.55957,43058,15,0
2010-08-19,1.55964,1.56671,1.55081,1.55891,49809,18,0
2010-08-20,1.5588899999999999,1.55938,1.54644,1.55325,43394,18,0
2010-08-23,1.55384,1.56169,1.5492,1.55002,39026,16,0
2010-08-24,1.55015,1.5508600000000001,1.53718,1.54052,47544,18,0
2010-08-25,1.54047,1.54735,1.53887,1.54733,42950,15,0
2010-08-26,1.54725,1.55965,1.54656,1.55226,44514,17,0
2010-08-27,1.55226,1.55382,1.54432,1.55274,41518,15,0
2010-08-30,1.55343,1.5575299999999999,1.54554,1.54609,31742,15,0
2010-08-31,1.54608,1.54732,1.53264,1.5349,41976,17,0
2010-09-01,1.53487,1.5490300000000001,1.5335299999999998,1.545,34625,17,0
2010-09-02,1.5447199999999999,1.54523,1.53499,1.53922,29065,15,0
2010-09-03,1.5392299999999999,1.54671,1.53883,1.5448,26380,15,0
2010-09-06,1.5444499999999999,1.54882,1.53453,1.5394700000000001,23955,15,0
2010-09-07,1.5394700000000001,1.54229,1.52964,1.53535,33872,15,0
2010-09-08,1.53535,1.5532,1.5343499999999999,1.54724,42559,17,0
2010-09-09,1.54726,1.54766,1.53754,1.5430000000000001,39193,15,0
2010-09-10,1.5430000000000001,1.54657,1.5344600000000002,1.5355699999999999,36076,15,0
2010-09-13,1.5354,1.54866,1.5354,1.54244,39790,15,0
2010-09-14,1.5424099999999998,1.5585900000000001,1.5347499999999998,1.55323,45745,15,0
2010-09-15,1.55313,1.5650300000000001,1.5448300000000001,1.5631300000000001,46510,15,0
2010-09-16,1.56312,1.56473,1.55376,1.5622,43408,15,0
2010-09-17,1.56217,1.57279,1.55946,1.56304,42701,17,0
2010-09-20,1.5655999999999999,1.5684,1.55362,1.5544099999999998,31905,19,0
2010-09-21,1.5545900000000001,1.564,1.5503,1.56055,44923,17,0
